uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
31400,2010-02-12,10076,KB Home,Parent,10076,KB Home,US,1,2,0,3458,Water footprint & efficiency,3811.0,Water use in food processing,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,213,Ceres/INCR,2.0,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1313,Construction & Development,,,,,KB Home,KB Home ,KBH,US48666K1097,,,1311.0,Mining & Metals,1279.0,Agriculture,1296.0,Food & Non-alcoholic Beverages,,,"In the US, the environmentalist investor coalition Ceres claimed that the vast majority of leading companies in water-intensive industries have weak management and disclosure of water-related risks and opportunities despite growing water-scarcity risks in many parts of the world. In a report co-authored with UBS and Bloomberg called 'Murky Waters', Ceres ranked water disclosure practices of 100 publicly traded companies. Diageo, Pinnacle West/APS, Unilever, Xstrata, BP, Toshiba, Mitsui and KB Home came out best, Dr Pepper, Florida Power & Light, ADM & Bunge, Peabody Energy, Encana, Micron, Saudi Basic, D.R. Horton, Hovnanian, Ryland, and NVR came out worst. However no company scored higher than 43 out of 100. See",http://www.ceres.org/Document.Doc?id=547,,,,
31397,2010-02-12,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3401,Waterways and biodiversity,3407.0,Water quality,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,349,Environment America,1.5,840,US,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,,,,,,,"In the U.S., Environment America published a report arguing that Congress must act urgently to restore Clean Water Act protections for non-navigable waters removed by recent Supreme Court decisions. See ",http://www.environmentamerica.org/uploads/8b/e0/8be0713c66732db56146f9b75a03bd1d/Courting-Disaster.pdf ,,,,
31396,2010-02-12,5829,Fraser Surrey Docks FSD,Parent,5829,Fraser Surrey Docks FSD,Canada,-1,2,0,3319,Fisheries and sustainability,,,,,124,Canada,,,,,,,,,,,124,Canada,,,,,,,,,,,1509,Watershed Watch British Columbia,0.5,124,Canada,304.0,David Suzuki Foundation,1.0,124.0,Canada,,,,,,,,,,,,,,,,124,Canada,1356,Transport,1313.0,Construction & Development,,,,,,,,,1313.0,Construction & Development,,,,,,,"In Canada, David Suzuki Foundation with Watershed Watch Salmon Society and SkeenaWild Conservation Trust filed an official objection to the Marine Stewardship Council (MSC) over its intention to certify Fraser River sockeye salmon fishery as sustainable. They claimed the salmon fishery is endangered due to overfishing and poor management and said the MSC has ignored crucial data. It also claimed no fishery has ever been denied certification after completing the MSC assessment process, and no objection to a certification has ever been upheld. See ",http://www.davidsuzuki.org/latestnews/dsfnews02101001.asp ,,,,
31390,2010-02-12,464,Vale Group,Parent,464,Vale Group,Brazil,-1,2,0,3363,Mining - conflict diamonds,,,,,826,UK,,,,,,,,,,,180,Congo/DRC,384.0,Côte d’Ivoire,826.0,UK,840.0,US,,,,,460,Global Witness,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,76,Brazil,1329,Hydro and large dams,1311.0,Mining & Metals,,,Vale SA,Vale ,VALEBZ,BRVALEACNOR0,BRVALEACNPA3,US91912E1055,1311.0,Mining & Metals,,,,,,,"In the UK, Global Witness claimed diamonds mined illegally in conflict zones are still finding their way onto the international market and being sold in rich countries across the world. Global Witness called on consumers to demand that jewellers provide more information about where their products are sourced. See ",http://www.globalwitness.org/media_library_get.php/1243/1265904556/valentines_day_press_release_editab_3.pdf ,,,,
31389,2010-02-12,2898,Walmart,Parent,2898,Walmart,US,-1,2,0,3289,Oilsands and oilshale,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,417,Stand / ForestEthics,2.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1322,Retail,,,,,,,,,,,1322.0,Retail,,,,,,,"In the U.S., Forest Ethics claimed it has persuaded Whole Foods Market and Bed Bath & Beyond to boycott fuel made from Canadian oilsands crude and to encourage their transportation providers to do the same. The NGO immediately launched a campaign to pressure Wal-Mart, RadioShack, and Safeway to follow suit. In Summer 2009 Forest Ethics wrote to 100 Fortune 500 companies threatening to organise a boycott against them if they did not support a ban. See ",http://forestethics.org/whole-foods-bed-bath-beyond-reject-canadas-tar-sands------,http://salsa.democracyinaction.org/o/281/p/dia/action/public/?action_KEY=2226,,,
31386,2010-02-11,83,Gazprom,Parent,83,Gazprom,Russia,-1,2,0,3525,Oil and gas pipelines,3678.0,Marine wildlife conservation,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,153,BUND / FoE Germany,2.5,276,Germany,954.0,WWF Germany / WWF Deutschland,2.5,276.0,Germany,,,,,,,,,,,,,,,,643,Russia,1315,Energy,1326.0,Gas,,,Gazprom OAO,Gazprom OAO ,GAZPRU,RU0007661625,US3682872078,,1426.0,Oil & Gas,,,,,,,"In Germany, WWF and BUND (FoE) sued the Office of Mines to overturn approval of dredging works for Gazprom/Nordstream's Baltic Sea pipeline. They also demanded the operator be made to pay Euro7million to fund extra remediation works to compensate for releasing polluting nitrogen and phosphorus from the seabed as it is dug up. See (in German)",http://www.wwf.de/presse/details/news/klage_gegen_ostseepipeline/,,,,
31385,2010-02-11,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3285,"Coal, oil & gas and climate change",,,,,36,Australia,,,,,,,,,,,36,Australia,,,,,,,,,,,1074,Friends of the Earth Australia / FoE Australia,2.5,36,Australia,1325.0,Mackay Conservation Group ,0.5,36.0,Australia,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,,,,,,,"In Australia, Friends of the Earth and Mackay Conservation Group called on Queensland Government to reconsider its support for the China First coal project in Alpha. It said the deal, which will become the world's largest coal mine, will mean emissions from the exported coal would equal 20% of Australia's total domestic emissions. See ",http://www.foe.org.au/climate-justice/media/news-items/2010/galilee-coal-deal-to-put-another-nail-in-climate-coffin ,,,,
31381,2010-02-11,325,Iberdrola (Grupo Iberdrola),Parent,325,Iberdrola (Grupo Iberdrola),Spain,-1,2,0,3305,Wind energy,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1979,Investigative Reporting Workshop,1.5,840,US,,,,,,,,,,,,,,,,,,,,,724,Spain,1325,Power generation,1331.0,Nuclear,1326.0,Gas,Iberdrola SA,Iberdrola ,IBESM,ES0144580Y14,,,1279.0,Agriculture,1325.0,Power generation,,,,, provisions in the Recovery Act. See ,http://investigativereportingworkshop.org/investigations/wind-energy-funds-going-overseas/story/renewable-energy-money-still-going-abroad,,,,
31381,2010-02-11,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3305,Wind energy,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1979,Investigative Reporting Workshop,1.5,840,US,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1325.0,Power generation,,,,, provisions in the Recovery Act. See ,http://investigativereportingworkshop.org/investigations/wind-energy-funds-going-overseas/story/renewable-energy-money-still-going-abroad,,,,
31380,2010-02-11,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3803,Jewellery and ethical metal/gem sourcing,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,331,Earthworks,1.5,840,US,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1311.0,Mining & Metals,,,,,"In the U.S., Earthworks published a report on progress made by the jewellery sector in using more environmentally and socially responsible produced gold. It praised Sears, Herff Jones, and Tiffany & Co for standing up to demand the mining industry reform its practices, but criticised Target, T.J. Maxx, and Harry Winston for not joining them. See ",,,,,
31378,2010-02-11,1412,Vinci,Parent,1412,Vinci,France,-1,2,0,3292,"Resource extraction - social, environmental impact",3361.0,Mining - environmental impact,,,124,Canada,,,,,,,,,,,124,Canada,,,,,,,,,,,1139,Wildsight,0.5,124,Canada,175.0,CPAWS Canadian Parks and Wilderness Society,1.0,124.0,Canada,829.0,Sierra Club Canada,1.0,124.0,Canada,,,,,,,,,,,250,France,1313,Construction & Development,,,,,Vinci SA,Vinci ,DGFP,FR0000125486,,,1313.0,Construction & Development,1311.0,Mining & Metals,1426.0,Oil & Gas,,,"In Canada, CPAWS, Wildsight and Sierra Club unexpectedly won their campaign to ban mining and oil and gas development from the Flathead River Valley, when the provincial government announced it would grant them their wish. The groups will however continue campaigning until the area is declared a National Park and Wildlife Management Area. See ",http://cpaws.org/news/archive/2010/02/province-announces-ban-on-mini.php ,,,,
31376,2010-02-11,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3262,"Carbon trading, cap and trade",3285.0,"Coal, oil & gas and climate change",3289.0,Oilsands and oilshale,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1034,Rising Tide North America,2.0,840,US,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,,,,,,," stunts on April 1 targeting energy companies and financial institutions. It has suggested office occupations, banner drops, road blockades, clownish parades, spoof product launches, sub-vertising, leaflets, street theater, lock-downs and laugh-ins. See ",http://itsgettinghotinhere.org/2010/02/09/fossil-fools-day-2010-pull-a-prank-that-packs-a-punch-april-1/ ,,,,
31373,2010-02-11,181,Repsol (formerly Repsol YPF),Parent,181,Repsol (formerly Repsol YPF),Spain,-2,2,0,3592,"Oil and gas drilling - impact on wildlife, habitat",,,,,32,Argentina,,,,,,,,,,,32,Argentina,,,,,,,,,,,1978,Oikos Red Ambiental,1.0,32,Argentina,,,,,,,,,,,,,,,,,,,,,724,Spain,1327,Oil,1326.0,Gas,,,Repsol SA,Repsol ,REPSM,ES0173516024,ES0173516115,ES0673516912,1279.0,Agriculture,1327.0,Oil,1326.0,Gas,,,"In Argentina, Oikos Red Ambiental threatened to sue Repsol-YPF if it cannot ensure that the exploitation of 25 new oil wells in Malargue will not damage nearby protected areas. In 2003 Red successfully sued to halt another Repsol drilling operation. See (in Spanish) ",http://www.omal.info/www/article.php3?id_article=2708,,,,
31373,2010-02-11,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3592,"Oil and gas drilling - impact on wildlife, habitat",,,,,32,Argentina,,,,,,,,,,,32,Argentina,,,,,,,,,,,1978,Oikos Red Ambiental,1.0,32,Argentina,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1327.0,Oil,1326.0,Gas,,,"In Argentina, Oikos Red Ambiental threatened to sue Repsol-YPF if it cannot ensure that the exploitation of 25 new oil wells in Malargue will not damage nearby protected areas. In 2003 Red successfully sued to halt another Repsol drilling operation. See (in Spanish) ",http://www.omal.info/www/article.php3?id_article=2708,,,,
31371,2010-02-10,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3584,Safety of biotech research,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,7095,Institute of Science in Society / ISIS UK,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1285.0,Biotechnology,1279.0,Agriculture,,,,,. It called on supporters to make objections to APHIS before Feb 18. See ,http://www.i-sis.org.uk/FTGEEEASI.php ,,,,
31371,2010-02-10,2133,ArborGen,Parent,2133,ArborGen,US,-2,2,0,3584,Safety of biotech research,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,7095,Institute of Science in Society / ISIS UK,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,840,US,1285,Biotechnology,1293.0,Forestry & Paper,,,,,,,,,1285.0,Biotechnology,1279.0,Agriculture,,,,,. It called on supporters to make objections to APHIS before Feb 18. See ,http://www.i-sis.org.uk/FTGEEEASI.php ,,,,
31366,2010-02-10,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3289,Oilsands and oilshale,,,,,124,Canada,,,,,,,,,,,124,Canada,,,,,,,,,,,1463,Alberta Wilderness Association AWA,0.5,124,Canada,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1426.0,Oil & Gas,1315.0,Energy,,,"In Canada, Alberta Wilderness Association and allies petitioned the Federal Government for an emergency order to enforce habitat protection for the endangered Foothills and Oil Sands woodland caribou herds, which they said are at risk from expanding oilsands production. They asked for a similar emergency order in 2005 but allegedly received no response. See  ",http://www.albertawilderness.ca/issues/wildlife/caribou/archive,,,,
31361,2010-02-10,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3657,Pesticides & community health,,,,,999,EU-Brussels,,,,,,,,,,,348,Hungary,999.0,EU-Brussels,,,,,,,,,503,Health and Environment Alliance HEAL,2.0,999,EU-Brussels,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1286.0,Chemicals,1287.0,Pesticides,,, is scheduled for March 20-30. See ,http://www.env-health.org/,,,,
31358,2010-02-10,2734,Puma AG Rudolf Dassler Sport,Subsidiary,2346,Kering (formerly PPR Group),France,-1,2,0,3381,Textiles and sustainable production,,,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,1977,Goede Waar & Co,1.0,528,Netherlands,,,,,,,,,,,,,,,,,,,,,276,Germany,1352,Fashion,1351.0,Textiles,1355.0,Toys & children's products,Kering,PPR ,KER:FP,FR0000121485,,,1286.0,Chemicals,1352.0,Fashion,,,,,"In the Netherlands, Goede Waar & Co. ranked clothing firms on sustainability. Bo Weevil, Ethical Classics and Fair-Stitch did best, Puma, Gant and Bjoern Borg, worst. Several well-known brands were not on the list because they declined to provide information. See (in Dutch) ",http://www.goedewaar.nl/index.php?option=com_content&amp;view=article&amp;id=325 ,,,,
31357,2010-02-10,4515,Sarawak Energy,Parent,4515,Sarawak Energy,Malaysia,-1,2,0,3299,Hydro - large dams,3787.0,Dams - impact on indigenous people,,,578,Norway,,,,,,,,,,,458,Malaysia,578.0,Norway,,,,,,,,,784,Regnskogfondet,1.0,578,Norway,,,,,,,,,,,,,,,,,,,,,458,Malaysia,1329,Hydro and large dams,1325.0,Power generation,,,,,,,,,1329.0,Hydro and large dams,,,,,,,"In Norway, Regnskogfondet (Rainforest Foundation) called on the Norwegian CEO of Sarawak Energy Berhad to abandon plans for a hydroelectric project in Borneo, which it said would involve cutting down rainforests and destroying the homes of native populations. See (in Norwegian) ",http://www.regnskog.no/Nyheter/Nyhetsarkiv/Asia/1575.cms ,,,,
31355,2010-02-10,9,Coca-Cola Company,Parent,9,Coca-Cola Company,US,-1,2,0,3756,"Caffeine, energy drinks",,,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,1302,CLCV,1.0,250,France,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,1308.0,Bottled water,,,Coca-Cola Co,Coca-Cola ,KO,US1912161007,,,1434.0,Sodas & Juices,1296.0,Food & Non-alcoholic Beverages,,,,,"In France, consumer group CLCV called on the health minister and the soft drinks manufacturers' union to press energy-drink makers Red Bull, Coca-Cola and PepsiCo to give young consumers clear information on health risks. CLCV also called for legal limits to added caffeine in energy drinks, food supplements and chewing gum. See (in French) ",http://www.clcv.org/Boissons-energisantes--stop-a-l‘escalade--[-08.02.2010].6892.0.html,,,,
31355,2010-02-10,327,PepsiCo,Parent,327,PepsiCo,US,-1,2,0,3756,"Caffeine, energy drinks",,,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,1302,CLCV,1.0,250,France,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,,,,,PepsiCo Inc,PepsiCo ,PEP,US7134481081,,,1434.0,Sodas & Juices,1296.0,Food & Non-alcoholic Beverages,,,,,"In France, consumer group CLCV called on the health minister and the soft drinks manufacturers' union to press energy-drink makers Red Bull, Coca-Cola and PepsiCo to give young consumers clear information on health risks. CLCV also called for legal limits to added caffeine in energy drinks, food supplements and chewing gum. See (in French) ",http://www.clcv.org/Boissons-energisantes--stop-a-l‘escalade--[-08.02.2010].6892.0.html,,,,
31355,2010-02-10,2628,Red Bull,Parent,2628,Red Bull,Austria,-1,2,0,3756,"Caffeine, energy drinks",,,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,1302,CLCV,1.0,250,France,,,,,,,,,,,,,,,,,,,,,40,Austria,1296,Food & Non-alcoholic Beverages,,,,,Red Bull GmbH,,,,,,1434.0,Sodas & Juices,1296.0,Food & Non-alcoholic Beverages,,,,,"In France, consumer group CLCV called on the health minister and the soft drinks manufacturers' union to press energy-drink makers Red Bull, Coca-Cola and PepsiCo to give young consumers clear information on health risks. CLCV also called for legal limits to added caffeine in energy drinks, food supplements and chewing gum. See (in French) ",http://www.clcv.org/Boissons-energisantes--stop-a-l‘escalade--[-08.02.2010].6892.0.html,,,,
31354,2010-02-10,18,AREVA,Parent,18,AREVA,France,-1,2,0,3471,Nuclear energy and climate change,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,478,Greenpeace Germany,2.5,276,Germany,,,,,,,,,,,,,,,,,,,,,250,France,1331,Nuclear,1315.0,Energy,,,Areva,,AREVA:FP,,,,1325.0,Power generation,1331.0,Nuclear,,,,,"In Germany, Greenpeace accused Areva of creating a deceitful green image by claiming it focuses on reliable technologies for CO2-free energy production, when in fact its main activity area is nuclear energy. See (in German) ",http://www.greenpeace-magazin.de/index.php?id=5108 ,,,,
31353,2010-02-10,225,Ferrero,Parent,225,Ferrero,Italy,-1,2,0,3225,Child labor in agriculture,3329.0,GMOs in animal feed,3659.0,"Dairy - inbreeding, intensive farming",40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,380,Italy,1322,Retail,1296.0,Food & Non-alcoholic Beverages,,,,,,,,,1279.0,Agriculture,,,,,,,"In Austria, Greenpeace ranked praline chocolates on their environmental impact, animal welfare and social aspects. It claimed some of Zotter's products did well but those of Ferrero, Guylian, Heindl, Hofbauer, Lindt, Manner, Mars, Milka, Nestle, Storck and Suchard were disappointing. See (in German) ",http://marktcheck.greenpeace.at/pralinencheck.html,,,,
31353,2010-02-10,227,Nestle,Parent,227,Nestle,Switzerland,-1,2,0,3225,Child labor in agriculture,3329.0,GMOs in animal feed,3659.0,"Dairy - inbreeding, intensive farming",40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1296,Food & Non-alcoholic Beverages,,,,,Nestle SA,Nestle ,NESNVX,CH0038863350,,,1279.0,Agriculture,,,,,,,"In Austria, Greenpeace ranked praline chocolates on their environmental impact, animal welfare and social aspects. It claimed some of Zotter's products did well but those of Ferrero, Guylian, Heindl, Hofbauer, Lindt, Manner, Mars, Milka, Nestle, Storck and Suchard were disappointing. See (in German) ",http://marktcheck.greenpeace.at/pralinencheck.html,,,,
31353,2010-02-10,1778,Mars,Parent,1778,Mars,US,-1,2,0,3225,Child labor in agriculture,3329.0,GMOs in animal feed,3659.0,"Dairy - inbreeding, intensive farming",40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,,,,,,,,,,,1279.0,Agriculture,,,,,,,"In Austria, Greenpeace ranked praline chocolates on their environmental impact, animal welfare and social aspects. It claimed some of Zotter's products did well but those of Ferrero, Guylian, Heindl, Hofbauer, Lindt, Manner, Mars, Milka, Nestle, Storck and Suchard were disappointing. See (in German) ",http://marktcheck.greenpeace.at/pralinencheck.html,,,,
31353,2010-02-10,2277,Lindt & Spruengli,Parent,2277,Lindt & Spruengli,Switzerland,-1,2,0,3225,Child labor in agriculture,3329.0,GMOs in animal feed,3659.0,"Dairy - inbreeding, intensive farming",40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1296,Food & Non-alcoholic Beverages,,,,,Lindt & Spruengli AG,Lindt & Spruengli ,LISNSW,CH0010570759,CH0010570767,,1279.0,Agriculture,,,,,,,"In Austria, Greenpeace ranked praline chocolates on their environmental impact, animal welfare and social aspects. It claimed some of Zotter's products did well but those of Ferrero, Guylian, Heindl, Hofbauer, Lindt, Manner, Mars, Milka, Nestle, Storck and Suchard were disappointing. See (in German) ",http://marktcheck.greenpeace.at/pralinencheck.html,,,,
31352,2010-02-10,1,Monsanto,Parent,1,Monsanto,US,-1,2,0,3559,"Herbicides - environment, health impacts",,,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,450,GLOBAL 2000 / FoE Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1285.0,Biotechnology,1279.0,Agriculture,1286.0,Chemicals,,,"In Austria, GLOBAL 2000 (FoE) claimed Monsanto's GM cotton and soy plantations have resulted in super weeds, leading to a dramatic increase in herbicide use. It also claimed the company pretends on its website that there are no problems although it has admitted them in a recently published scientific paper. See (in German) ",http://www.global2000.at/site/de/nachrichten/presse/gentechnikpresse/pressarticle-gentech11.htm ,,,,
31349,2010-02-09,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3398,Aviation - airport development,,,,,826,UK,,,,,,,,,,,826,UK,,,,,,,,,,,746,Plane Stupid ,1.0,826,UK,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1356.0,Transport,1359.0,Aviation,,,"In the UK, Plane Stupid claimed supporters blacked out the glass-fronted London offices of the architects Grimshaw's with tar in protest at the firm negotiating with BAA over expansion of London Heathrow Airport. See ",http://www.planestupid.com/blogs/2010/02/8/grimshaws-targetted-involvement-heathrow-third-runway ,,,,
31347,2010-02-09,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3504,Electric vehicles,4101.0,Diesel vehicle pollution ,,,999,EU-Brussels,,,,,,,,,,,999,EU-Brussels,,,,,,,,,,,883,Transport & Environment / T&E,2.0,999,EU-Brussels,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1426.0,Oil & Gas,1315.0,Energy,,,"In Europe, Friends of the Earth Europe, Greenpeace and Transport & Environment published a report arguing that increasing the number of electric cars could actually increase carbon emissions, unless governments also commit to higher renewable electricity targets. They also criticised legislation that allows manufacturers to use sales of electric vehicles to offset the continued production of petrol and diesel vehicles without affecting their overall CO2 target. They claimed increasing sales of electric cars to 10% of the total could lead to a 20% increase in both oil consumption and CO2 emissions in the EU car sector. See ",http://www.greenpeace.org/eu-unit/press-centre/reports/green-power-for-electric-cars-08-02-10 ,,,,
31345,2010-02-09,7,BP,Parent,7,BP,UK,-2,3,0,3289,Oilsands and oilshale,3592.0,"Oil and gas drilling - impact on wildlife, habitat",,,826,UK,,,,,,,,,,,124,Canada,826.0,UK,,,,,,,,,17,ActionAid UK,2.5,826,UK,709.0,Oxfam GB,2.5,826.0,UK,969.0,WWF UK,2.5,826.0,UK,160.0,Catholic Agency For Overseas Development / CAFOD,1.0,826.0,UK,338.0,Ecumenical Council for Corp Responsibility ECCR,1.5,826.0,UK,826,UK,1286,Chemicals,1315.0,Energy,1297.0,Biofuels,BP PLC,BP  ,BPLN,GB0007980591,US0556221044,,1326.0,Gas,1327.0,Oil,1426.0,Oil & Gas,,,"In the UK, FairPensions, a group of trade unions and environmental and CSR groups including WWF, CAFOD, ECCR, Oxfam and ActionAid, filed shareholder resolutions at the AGMs of BP and Shell demanding the firms reconsider investment in Canadian oil sands. They cited doubts about profitability and legal and reputational risks. See ",http://www.fairpensions.org.uk/news/tarsands/080210,,,,
31345,2010-02-09,8,Shell (Royal Dutch Shell),Parent,8,Shell (Royal Dutch Shell),Netherlands,-2,3,0,3289,Oilsands and oilshale,3592.0,"Oil and gas drilling - impact on wildlife, habitat",,,826,UK,,,,,,,,,,,124,Canada,826.0,UK,,,,,,,,,17,ActionAid UK,2.5,826,UK,709.0,Oxfam GB,2.5,826.0,UK,969.0,WWF UK,2.5,826.0,UK,160.0,Catholic Agency For Overseas Development / CAFOD,1.0,826.0,UK,338.0,Ecumenical Council for Corp Responsibility ECCR,1.5,826.0,UK,528,Netherlands,1426,Oil & Gas,1297.0,Biofuels,1286.0,Chemicals,Royal Dutch Shell PLC,Royal Dutch Shell  ,RDSALN,GB00B03MLX29,GB00B03MM408,US7802592060,1326.0,Gas,1327.0,Oil,1426.0,Oil & Gas,,,"In the UK, FairPensions, a group of trade unions and environmental and CSR groups including WWF, CAFOD, ECCR, Oxfam and ActionAid, filed shareholder resolutions at the AGMs of BP and Shell demanding the firms reconsider investment in Canadian oil sands. They cited doubts about profitability and legal and reputational risks. See ",http://www.fairpensions.org.uk/news/tarsands/080210,,,,
31343,2010-02-09,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3316,Whaling and dolphin hunting,,,,,392,Japan,,,,,,,,,,,392,Japan,,,,,,,,,,,481,Greenpeace Japan,2.5,392,Japan,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,,,,,,,"In Japan, Greenpeace claimed a working group of the United Nations Human Rights Council (UNHRC) found the Japanese government breached internationally guaranteed human rights by detaining and prosecuting two anti-whaling activists. The activists were charged with stealing whale meat. Greenpeace said they were only obtaining evidence of fraud. Greenpeace is coordinating a week of protests at Japanese embassies worldwide in the run-up to the next court hearing in Tokyo. See ",http://www.greenpeace.org/australia/news-and-events/news/whales/untokyo2-080210 ,,,,
